name,type,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32
259864461_sector01_3_4_cleaned.lc,EW,0.1134785,1,2,0.393063584,28.81531105,0,0.63515625,0,1.144860253,0.232567274,0.406726891,0.577452173,0.716765498,0.855690843,0.09104879,0.01351462,0.00441881,0.000579461,0,0.774211387,1.274459518,1.622572125,0.023005395,0.006470532,0.003440849,0.002388469,0,-0.789262635,-1.550125789,-2.25000275,0.069678672,0.01930266,0.010177534,0.007192414,0,-0.78422045,-1.582595422,0.753683163,0.044321,-3.71E-06,7.255107941,18.30222491,0.003738248,0.055796,0.218001652,-0.033333333,0.008954131,0.011413821,0.009643245,0,0.253392197,0.120489287,0.1203275,0.02723885,0.292977505,1,-1.123596581,0.06841826,0.871281141,0.827087205,1.825640527,2.497937287,1.384394189
441202415_sector01_1_3_cleaned.lc,EW,0.04868225,1,2,0.430992736,27.0154511,0,0.63515625,0,1.189436127,0.233541316,0.440985297,0.635993706,0.790266399,0.914719766,0.043254635,0.006724342,0.002090288,0.000467379,0,1.428698772,-0.296496477,-1.287981856,0.003223124,0.000873,0.000715929,0.000473158,0,2.594178938,2.506464187,2.618286189,0.002320263,0.00026913,0.000428172,0.000464371,0,0.603568484,1.362492808,0.625233632,0.026804,-9.43E-05,3.581920092,17.15903261,0.001839933,0.026073,0.228410008,0.033333333,0.004272381,0.005372614,0.024957501,0,0.217014281,0.083277926,0.058604,0.029576888,0.34843285,2,-1.23737312,0.031571477,0.876392137,0.833533391,1.810092616,2.495060412,1.391429679
231702259_sector01_2_1_cleaned.lc,EW,0.2360605,1,2,0.242374279,453.6747864,1.012181962,0.039500293,0,0.89803508,0.212167541,0.378929621,0.573024778,0.763236057,0.909418069,0.201245123,0.05954048,0.021155809,0.004165953,0,-0.424793531,-0.499646738,-0.988817828,0.022660208,0.007362112,0.003166643,0.000209127,0,-0.828537761,-1.016939854,-1.966576495,0.021992608,0.013758295,0.004249648,0.005458592,0,-0.165417313,-0.104775939,-0.450678641,0.26166,-0.000157327,11.99869892,17.92028701,0.008465721,0.093536,0.239076669,-0.033333333,0.021973904,0.024934359,0.011123435,0,0.240458293,0.063541187,0.25509,0.012555526,0.697227198,2,-0.890280154,0.151708142,0.865456277,0.569721261,1.73296211,2.314769354,1.350173688
403152654_sector01_2_1_cleaned.lc,EW,0.1839295,1,3,0.387044534,70.98067982,0.375521571,0.210987758,0,0.202306332,0.246638341,0.440116878,0.635297771,0.813460751,0.949821436,0.169175125,0.03045485,0.008831703,0.001904926,0,0.735872368,1.693639106,-0.771411179,0.018836527,0.003440819,0.00161392,0.000116678,0,1.065603697,-0.53235908,1.574589986,0.014060382,0.005399126,0.00122488,0.000443077,0,-0.972098048,0.776018043,0.73910965,0.1291055,0.000209628,4.076619121,14.97605452,0.008204592,0.100661,0.182995951,-0.033333333,0.017689086,0.023696701,0.010100693,0,0.222636821,0.014134406,0.2245495,0.013654938,0.417269875,1,-1.228902835,0.122872424,0.877493347,0.423742965,1.826731066,2.587679341,1.42704322
350444607_sector01_4_4_cleaned.lc,EW,0.1287265,1,2,0.405106383,337.8423982,0.468138007,0.051389193,0,0.679875751,0.263827429,0.46997957,0.660106203,0.799559143,0.908085955,0.113481763,0.014779806,0.003184092,0.003715172,0,0.613299794,1.696974873,0.957029691,0.010399845,0.002462746,0.001081741,0.002741033,0,0.942350247,0.640198972,0.477623647,0.097300914,0.02487627,0.011471846,0.006788281,0,-0.271994711,-0.539582514,-0.800146972,0.0544785,0.000173241,11.24238628,17.36144818,0.004892789,0.073029,0.256170213,-0.1,0.015668758,0.013939123,0.005352564,0,0.230342724,0.167690478,0.1596055,0.034831261,0.321231689,1,-1.119589184,0.084945903,0.871041965,0.537330821,1.625045322,2.057496464,1.299174228
70440978_sector01_1_2_cleaned.lc,EW,0.2245565,1,2,0.296758105,383.3496734,0.988432094,0.045023145,0,0.843151727,0.253199483,0.428198149,0.649524632,0.830259741,0.94667567,0.207692754,0.051215146,0.012059324,0.005287715,0,0.984309093,1.415498705,-0.510059465,0.014887729,0.001329037,0.004727986,0.004495345,0,0.628046242,1.207677861,-0.762431714,0.004424556,0.001058206,0.001728837,0.002047377,0,-0.033308015,1.248656727,2.56663482,0.17967,0.000194769,15.11315512,17.25960794,0.008839101,0.109296,0.215295096,-0.1,0.02219377,0.025035834,0.16646817,0,0.237514797,0.032771781,0.278017,0.012829996,0.492435799,2,-1.210698233,0.152559414,0.879014888,0.419940195,1.641455879,2.073937421,1.300031696
441109166_sector01_1_3_cleaned.lc,EW,0.069875,1,2,0.387317909,29.03288737,0,0.63515625,0,1.045465982,0.222595634,0.420561854,0.560528247,0.704873027,0.854613874,0.053550036,0.004835648,0.003158551,0.001132749,0,-0.213902433,-0.663239792,-0.676421469,0.00805446,0.001792924,0.001079857,0.000708558,0,1.512467011,1.144528863,0.395998111,0.008445927,0.000333179,0.000379968,0.000930008,0,1.045683872,1.303298859,1.157267129,0.017722,-7.58E-05,4.741952583,18.44041987,0.002236853,0.034391,0.259640103,-0.1,0.005675313,0.006875366,0.018266609,0,0.209739263,0.270651444,0.0708715,0.024970608,0.221331963,1,-1.058297471,0.041248512,0.866057576,0.652872845,1.811153848,2.491970039,1.396558357
263014365_sector01_3_3_cleaned.lc,EW,0.06963025,1,2,0.44,28.09450893,0,0.63515625,0,0.58921281,0.259363931,0.453176577,0.639648805,0.803873691,0.926580752,0.062776177,0.00718669,0.003167356,0.001245211,0,-0.039932323,-2.957650352,-2.3338697,0.003827098,0.000673308,0.000198607,0.000101911,0,0.243617859,-1.673017392,0.724683884,0.002817868,0.000225851,0.000623411,0.000746596,0,-0.719162499,1.273031082,1.166305345,0.032443,2.35E-05,4.940979209,17.84440294,0.002553184,0.0399835,0.194166667,-0.033333333,0.005589867,0.007438804,0.011004336,0,0.225359349,0.065328338,0.0845635,0.013600094,0.284992638,1,-1.280893657,0.045560045,0.880384704,0.886079014,1.714207465,2.24013319,1.327034784
177022889_sector01_4_3_cleaned.lc,EW,0.08497625,1,2,0.321226796,28.30629794,0,0.63515625,0,1.235043555,0.233916028,0.423448592,0.61503153,0.781186119,0.917644362,0.075216553,0.019025264,0.00482924,0.001481099,0,-0.73427785,-1.533223616,-2.313379011,0.004651414,0.000665253,0.000204903,0.000183409,0,2.59712653,2.487410571,2.436710842,0.00282173,0.001444787,0.000146349,0.000674372,0,-0.128852801,0.271937716,0.20892942,0.0687085,6.94E-06,5.803392444,17.97892205,0.003098193,0.038152,0.252623083,0.033333333,0.007656117,0.008987737,0.017936548,0,0.218874612,0.056593492,0.0991075,0.015674057,0.512124823,1,-1.128596348,0.055702172,0.873175442,0.620547392,1.786573145,2.429206882,1.376324255
167794073_sector01_4_3_cleaned.lc,EW,0.0976575,1,2,0.350420168,29.35613364,0,0.63515625,0,1.250764431,0.219087893,0.379323619,0.532154705,0.682970461,0.851375067,0.073020336,0.012698231,0.003362322,0.001345627,0,0.660582954,1.780705414,-0.798317803,0.013663201,0.000923935,0.003645076,0.000200334,0,2.393202444,2.1080636,0.420069823,0.009276697,0.000839644,0.000930785,0.00063333,0,-1.369967666,0.93431528,-1.665296713,0.0462135,-0.000286049,9.831129635,18.64573176,0.003057249,0.0437825,0.333613445,0.033333333,0.008382692,0.009478134,0.007338649,0,0.207269277,0.29212846,0.09416275,0.045355986,0.369596416,3,-0.814630989,0.057004639,0.857718809,0.815021268,1.78964742,2.465113267,1.392059241
161402752_sector01_2_3_cleaned.lc,EW,0.0660105,1,2,0.393812709,28.75149291,0,0.63515625,0,1.115505592,0.22260881,0.397447419,0.55960557,0.707656919,0.861751684,0.050796354,0.004968494,0.002803388,0.000380887,0,-0.781873035,-1.753106633,-0.026867595,0.012354881,0.001391056,0.001307728,0.001125702,0,-1.522872974,-0.81276278,0.023949232,0.006291578,0.000200341,0.000437316,0.000273442,0,-0.242363904,1.054260777,-0.897626919,0.017679,-4.68E-05,4.896250964,18.26169042,0.002137036,0.031772,0.244983278,0.033333333,0.005143308,0.006643592,0.024774792,0,0.209993325,0.163596104,0.06769675,0.029435159,0.176318526,1,-1.114809055,0.039025883,0.866185579,0.87277241,1.855814577,2.615935233,1.417015053
88222973_sector01_2_3_cleaned.lc,EW,0.064726,1,2,0.348381601,27.80537041,0,0.63515625,0,0.584959558,0.166521317,0.280399045,0.370746497,0.676534114,0.87492359,0.039281425,0.000820011,0.000599221,0.000557092,0,1.315969956,0.560836933,1.351175896,0.033232388,0.00064274,0.001172528,0.001522759,0,-1.434991725,-0.514658849,-1.585118221,0.00453882,0.001042322,0.000629652,0.000573938,0,1.287211146,-1.367936814,-1.364725738,0.0259325,-7.15E-05,3.202823824,17.6607548,0.002106366,0.0226535,0.287052811,0.033333333,0.004952336,0.006949118,0.156339403,0,0.392270438,0.04431958,0.04531775,0.018271181,0.432328675,1,-0.745292532,0.037200012,0.82138982,0.757250984,1.885760527,2.686009493,1.439989423
29578933_sector01_1_4_cleaned.lc,EW,0.1662475,1,2,0.306104901,328.3674204,0.645636127,0.04882321,0,0.812264056,0.212121212,0.388122958,0.559450048,0.731286353,0.866693234,0.138953031,0.031512757,0.013475633,0.002538797,0,-1.235282562,0.451917175,-1.033639348,0.016629819,0.002860555,0.005579737,0.003043952,0,0.276401151,1.131465321,1.697067705,0.011729643,0.00138173,0.00068253,0.000915434,0,-0.71454005,0.10447771,-0.954083828,0.133521,-0.00059781,8.649575945,16.03195138,0.006457114,0.076827,0.240756664,-0.033333333,0.016034806,0.019755799,0.009818661,0,0.242403061,0.058425305,0.176776,0.024861515,0.525737794,1,-1.010843829,0.103520141,0.867446975,0.56581012,1.69612726,2.197844931,1.322767451
115107608_sector01_1_1_cleaned.lc,EW,0.11888675,1,2,0.308130081,28.20409345,0,0.63515625,0,1.020494194,0.25860119,0.423337754,0.656733034,0.817748367,0.934317382,0.107489557,0.025935651,0.006128812,0.002335737,0,-0.596310343,-1.350994751,-2.380439243,0.009381418,0.005341932,0.001738119,0.003264304,0,0.52224519,0.314002126,2.064711312,0.008891821,0.00247559,0.001069608,0.000543404,0,0.371909823,1.114454881,1.656823357,0.105519,-4.49E-05,7.230142761,17.91400623,0.004435882,0.054666,0.211382114,0.033333333,0.010436051,0.012604896,0.018200062,0,0.222510472,0.071748785,0.146699,0.008458718,0.504810475,1,-1.209206705,0.079464425,0.879855116,0.486573292,1.899817059,2.721639548,1.438246236
269731261_sector01_3_3_cleaned.lc,EW,0.07636325,1,1,0.380991064,29.29617078,0,0.63515625,0,1.402782114,0.231968853,0.403071867,0.56285898,0.735562223,0.874003429,0.061496416,0.012204787,0.004197306,0.000648417,0,0.875132541,1.722292072,1.450181316,0.006283992,0.001421521,0.000946937,0.000319358,0,0.796751171,1.156756857,0.820874734,0.005397785,0.000398293,0.001034167,0.001704195,0,1.833525842,1.020404355,0.010610591,0.044044,-0.000120673,5.110158057,18.60764597,0.002487307,0.035112,0.23151909,-0.166666667,0.006088586,0.00752685,0.005449118,0,0.234881456,0.148994078,0.078736,0.018384504,0.43029208,1,-1.06662363,0.046282925,0.867271991,0.83310104,1.83315901,2.541971256,1.400681979
197643564_sector01_1_2_cleaned.lc,EW,0.1197075,1,2,0.378309137,33.06657272,0,0.57578125,0,0.921006397,0.2149443,0.385515539,0.546267203,0.693832444,0.869002074,0.088537514,0.013103963,0.006314601,0.000738399,0,1.512560287,-0.127896058,0.775020898,0.014101075,0.00366172,0.001717929,0.001024445,0,-1.380957916,-1.563524072,-0.231047745,0.007924131,0.000608234,0.001007161,0.00262362,0,1.287262202,1.565654888,-0.521459848,0.0450995,0.00011727,7.709351346,19.03911257,0.003642834,0.056102,0.279248506,-0.1,0.009670159,0.011221311,0.018448121,0,0.210240528,0.328478618,0.1159685,0.040773372,0.290258686,2,-0.948140038,0.06935632,0.85574066,0.819604187,1.703191986,2.184852025,1.297102116
55299874_sector01_4_1_cleaned.lc,EW,0.0485515,1,2,0.44695071,28.19804239,0,0.63515625,0,0.499000612,0.247905753,0.413168888,0.59892138,0.751243286,0.872444356,0.040902984,0.002359822,0.001595409,0.000416722,0,-0.856943908,-0.915795098,0.069522972,0.003858595,0.001191465,0.000765513,0.000689696,0,-0.769194667,-1.644199926,0.576805425,0.010614117,0.003346938,0.002128619,0.00174158,0,-0.770920746,-1.520924314,-2.137389308,0.0078225,3.77E-06,2.333333333,17.91016286,0.001670144,0.027211,0.2213868,-0.1,0.003603618,0.005052794,0.007164158,0,0.21645204,0.137399647,0.054215,0.02467808,0.105060097,1,-1.224276845,0.029912544,0.873592704,0.789156666,1.731681708,2.284274929,1.34554879
92979865_sector01_1_4_cleaned.lc,EW,0.0702245,1,2,0.419354839,29.19173111,0,0.63515625,0,0.782589987,0.254749205,0.450488178,0.620570528,0.749508703,0.893029821,0.057727121,0.005191489,0.002873823,0.001366826,0,-1.578571843,-0.64390524,1.184447169,0.082271344,0.024275725,0.013785451,0.010071544,0,-0.790383052,-1.554011471,-2.275805944,0.038938793,0.018896868,0.007812536,0.003972354,0,0.865746771,1.299907409,1.640924466,0.013688,-0.000560929,3.805930823,18.54131046,0.002357017,0.038639,0.282502444,-0.1,0.007242904,0.006917558,0.206466316,0,0.227794429,0.229640926,0.0794745,0.051715529,0.171276603,1,-1.119138574,0.043702182,0.873396447,0.425584377,1.76615348,2.385269192,1.389476959
91368749_sector01_1_1_cleaned.lc,EW,0.21592625,1,2,0.247078464,425.7103247,0.846038102,0.040823371,0,0.879418621,0.192249033,0.339952053,0.496815706,0.61823307,0.807870348,0.161804945,0.047610407,0.018066634,0.003262971,0,1.121973546,1.942755894,0.495944274,0.055510234,0.002128853,0.010823795,0.004017601,0,-0.292632343,-1.275496546,-0.639222679,0.014061455,0.001946931,0.001865248,4.49E-05,0,-1.307325491,-1.799735343,0.01288254,0.228828,0.000149249,10.50172463,17.37893035,0.007317591,0.0797635,0.25375626,0.033333333,0.020416943,0.023672443,0.01841105,0,0.209738905,0.18769816,0.20348975,0.011912508,0.793123666,1,-0.481882506,0.127171905,0.855106718,0.783703917,1.812011273,2.525306673,1.41544423
267046882_sector01_3_2_cleaned.lc,EW,0.0843285,1,2,0.421399177,28.18606371,0,0.63515625,0,0.979878765,0.261964594,0.4408584,0.617570575,0.756526142,0.902489186,0.072947147,0.00462865,0.003184831,0.001271097,0,1.35663359,-0.706437982,-0.885722403,0.012481458,0.000935028,0.000341529,0.000461507,0,-0.974329128,-0.763242849,-1.129510223,0.004171152,0.000242999,0.000364442,0.000174011,0,-0.418772398,0.030652133,-2.77183245,0.008161,-8.69E-05,4.373265227,17.90255453,0.002978956,0.048625,0.181893004,-0.1,0.005556265,0.008936997,0.011260656,0,0.264351664,0.050395377,0.0988385,0.020759831,0.09091709,1,-1.311808258,0.053330926,0.881123961,0.692631242,1.628424408,1.938000115,1.213915645
376936014_sector01_3_3_cleaned.lc,EW,0.0362745,1,2,0.454242928,27.88544573,0,0.63515625,0,0.62499926,0.286933829,0.461341118,0.648678934,0.785385704,0.901775183,0.031635019,0.000802917,0.001064121,0.00144044,0,-1.51731282,-1.630531247,-1.995408883,0.003635701,0.000194287,0.000363094,0.000202104,0,-2.289208352,-0.024993943,-0.57131588,0.002353997,0.000467443,0.000260287,0.000389613,0,1.231904662,0.405771708,1.487748337,7.00E-06,-8.77E-05,2.025821596,17.71161514,0.001313298,0.0218825,0.191347754,-0.033333333,0.002721204,0.003829424,0.005069074,0,0.234838832,0.145363604,0.04393325,0.030233716,0.037020228,1,-1.327138161,0.023260632,0.887861187,0.867880557,1.828968901,2.548524661,1.411528516
289825443_sector01_1_4_cleaned.lc,EW,0.102207,1,2,0.40352349,411.2636997,0.414100897,0.041642697,0,0.771608309,0.260921494,0.46184646,0.632949422,0.801347988,0.919446914,0.090187878,0.016331979,0.004591184,0.000839325,0,0.664185759,1.892650607,1.061373447,0.030812786,0.015224175,0.01048785,0.008283218,0,-0.175403415,-0.449795222,-0.750698582,0.020456586,0.007319322,0.008670436,0.002231076,0,0.644312418,-1.284283503,0.863935871,0.0597815,-0.000649285,6.519066782,17.12612962,0.003846132,0.054344,0.214765101,0.1,0.009009449,0.011106934,0.0110991,0,0.227099239,0.068643856,0.12035575,0.038437619,0.367085288,8,-1.227115377,0.065869347,0.87887202,0.835926434,1.70830389,2.185722654,1.315689272
410150178_sector01_3_2_cleaned.lc,EW,0.174324,1,2,0.251060221,485.9510545,0.763510344,0.036586562,0,0.965303222,0.205121214,0.381750957,0.583926843,0.77083377,0.914945064,0.150791756,0.045491573,0.018050857,0.003748433,0,-0.885939039,-2.141398477,0.688360841,0.018136597,0.002130937,0.001797609,0.000513822,0,-1.95087889,-2.20905118,-0.151171096,0.013484704,0.007004465,0.00362495,0.006870694,0,-0.616070422,-0.672155941,-0.929346132,0.190953,-8.01E-05,9.455399061,17.77927854,0.006405969,0.070487,0.234944869,-0.033333333,0.016241469,0.018816341,0.00665858,0,0.21591851,0.049146929,0.1945735,0.011210073,0.676811433,2,-0.941526335,0.113893516,0.862033146,0.744215014,1.519247203,1.879859292,1.275437041
33865219_sector01_4_2_cleaned.lc,EW,0.161672,1,2,0.278877888,672.0901498,0.747565216,0.02734858,0,1.109268354,0.225281225,0.398288896,0.586929809,0.769846289,0.922220438,0.140193276,0.041558219,0.015817844,0.001085824,0,-0.593208183,-0.887176965,-2.248571596,0.014047026,0.000534163,0.001981374,0.002600276,0,1.143069127,0.625960777,1.85672326,0.003689874,0.000723895,0.000538994,0.000393314,0,-0.98164265,-1.568412953,-2.940927732,0.157986,0.000197436,9.853358245,18.38071096,0.005684888,0.066587,0.235973597,0.1,0.014148189,0.016637171,0.024339649,0,0.221801689,0.02263252,0.1782335,0.010140684,0.616930172,1,-1.008087604,0.104492276,0.868798156,0.448669973,1.747765165,2.344238716,1.352782701
152808217_sector01_2_3_cleaned.lc,EW,0.142011,1,2,0.35016835,426.2923471,0.588747982,0.040315102,0,0.860789441,0.232427181,0.405930161,0.5983409,0.755036153,0.891082338,0.121416292,0.027373364,0.011627643,0.002358598,0,-0.660319526,-0.720263758,0.512014076,0.021242433,0.002065819,0.001029588,0.004342946,0,-0.037604183,2.015372157,0.711058579,0.004847644,0.000405485,0.000787646,0.000363095,0,0.782635152,0.032666962,-1.331705367,0.0999495,2.55E-05,9.705618735,17.1860195,0.005218329,0.0695775,0.213804714,0.033333333,0.012508693,0.015590425,0.023916439,0,0.216094803,0.113381974,0.15991675,0.011905179,0.477838124,2,-1.098415828,0.089682306,0.871206366,0.850037907,1.724604685,2.259494559,1.350843189
206487326_sector01_1_3_cleaned.lc,EW,0.102453,1,2,0.361455749,28.77348076,0,0.63515625,0,1.004419732,0.251417444,0.471285671,0.653188335,0.804230926,0.920508296,0.090093755,0.018184802,0.003789651,0.002240853,0,-1.348960481,-0.176901299,-0.759648916,0.009438655,0.004928927,0.001893445,0.003161669,0,1.7917105,0.637050444,1.772900137,0.007835942,0.001573504,0.000232376,0.000867018,0,-0.40505635,-0.946961299,-1.083661433,0.055573,-0.000683882,7.150426368,18.27565614,0.003680471,0.051465,0.224152192,0.233333333,0.008279299,0.010490398,0.146594004,0,0.227982416,0.151063328,0.125279,0.044734118,0.364309886,1,-1.258247717,0.067263028,0.879965757,0.761946245,1.761175596,2.358102528,1.353796282
161358559_sector01_2_3_cleaned.lc,EW,0.1206395,1,2,0.425653595,299.1760045,0.424268268,0.058946384,0,0.48049174,0.284229662,0.491613825,0.693829939,0.818901898,0.919566299,0.112790198,0.013664204,0.001581881,0.001497038,0,1.204050255,1.640382068,0.070136734,0.009490399,0.004476028,0.001416825,0.001262702,0,-0.469171385,-0.984699128,-1.187181716,0.004281282,0.000872388,0.000290723,0.000192469,0,-2.706481701,-1.260125277,-0.165612538,0.059449,0.000123365,4.706630686,17.63534361,0.004586359,0.0729055,0.157679739,-0.1,0.009062188,0.013111248,0.018925352,0,0.225255787,0.035831315,0.1602835,0.015523817,0.25718477,1,-1.390794306,0.08088201,0.891610804,0.778402394,1.616323868,1.993049748,1.26717859
33837992_sector01_4_2_cleaned.lc,EW,0.04032875,1,2,0.396536797,27.59862059,0,0.63515625,0,0.788413065,0.230226045,0.402902279,0.560303359,0.680481301,0.850584878,0.031313741,0.002467865,0.001975589,0.00030327,0,1.059893124,-0.179580114,1.115385467,0.009772537,0.002171835,0.000286067,0.000666555,0,2.826899692,2.636667833,1.868780562,0.00346703,0.000353119,0.000315585,0.000401075,0,-1.851931957,-2.781509012,-2.468178541,0.01499,4.10E-05,2.116316949,17.52943636,0.001369034,0.020732,0.247619048,-0.1,0.003908425,0.004257933,0.003547322,0,0.286201363,0.126950908,0.0417835,0.025438183,0.305658625,2,-1.009618831,0.023998398,0.866166205,0.465263551,1.778779917,2.449434822,1.407620257
300967846_sector01_4_3_cleaned.lc,EW,0.112496,1,2,0.358014646,28.56672785,0,0.63515625,0,0.939407152,0.266974072,0.449753748,0.636450967,0.787243614,0.90996209,0.100542076,0.020506337,0.003407938,0.00157097,0,1.083922109,1.30154865,0.087099406,0.011468056,0.000705893,0.000878179,0.00151187,0,1.337496172,1.710915976,-0.205967515,0.009462147,0.004949005,0.000563363,0.003777324,0,1.072162343,2.71502435,2.594041045,0.080363,-0.000810811,6.260228035,18.14433573,0.004055465,0.05488,0.216436127,0.033333333,0.009974537,0.011774811,0.147102822,0,0.251285756,0.064522246,0.135446,0.056542418,0.424686097,1,-1.23324172,0.073583725,0.882565305,0.693800912,1.794181657,2.465711341,1.388413935
412063998_sector01_3_1_cleaned.lc,EW,0.1733875,1,2,0.290322581,346.0468136,0.743825511,0.045440422,0,0.838203863,0.23824887,0.438857875,0.635548829,0.795288673,0.905583146,0.154851876,0.038648754,0.010722857,0.000594074,0,-0.139108434,-0.758786691,-0.877877695,0.019767345,0.002932698,0.002459988,0.004715075,0,-1.548833427,0.017468771,-1.278109631,0.009599011,0.001337932,0.000347228,0.000271761,0,-1.003816481,0.56404716,0.051115583,0.150646,6.22E-05,8.714668966,15.72451313,0.007242629,0.082982,0.204301075,-0.033333333,0.016770469,0.021099936,0.018476759,0,0.221736155,0.060721252,0.209515,0.011867204,0.509892361,2,-1.167037971,0.11388682,0.879258342,0.570935803,1.856551413,2.632902758,1.43221143
150100742_sector01_4_4_cleaned.lc,EW,0.080071,1,1,0.387738194,28.9148432,0,0.63515625,0,1.510999798,0.262399653,0.441786609,0.63406011,0.777752896,0.901399944,0.068629046,0.014301471,0.002327143,0.000593151,0,-0.010868592,-0.557646309,-2.645494133,0.004845914,0.002520415,0.001799106,0.001034949,0,-0.017113076,-1.256543183,0.217693125,0.002837306,0.000184921,0.000570145,0.000256543,0,0.484193672,0.07286327,-1.205445143,0.05423,2.36E-05,6.273708558,18.36544338,0.002764449,0.037996,0.217067109,-0.033333333,0.006397878,0.008030138,0.025433385,0,0.220570027,0.096258174,0.0933145,0.026086978,0.397642301,1,-1.206308052,0.050770334,0.884403607,0.703886261,1.778729654,2.444042776,1.389493052
99769053_sector01_1_3_cleaned.lc,EW,0.063782,1,2,0.482730263,226.4141604,0.224293682,0.068442618,0,0.491242057,0.296869569,0.499082613,0.686100177,0.831370584,0.947316947,0.061224654,0.00209328,0.000433036,0.000398552,0,-0.071362604,-2.550780166,-2.561617448,0.003558797,0.000203839,0.00031626,0.000308022,0,-0.75058401,-0.879617697,0.323599438,0.002555666,0.000402544,0.000118743,0.000104695,0,1.056648335,2.137537189,-0.807273339,0.012894,-9.41E-05,3.449698189,15.4963779,0.002811043,0.0425695,0.152960526,0.033333333,0.004834438,0.007985067,0.023210321,0,0.223479498,0.037465813,0.0848895,0.016345639,0.102169595,1,-1.431905406,0.043560985,0.89506607,0.648881388,1.650773754,2.114212327,1.319252815
279161696_sector01_4_4_cleaned.lc,EW,0.04673,1,2,0.476151316,23.4545159,0,0.671875,0,0.885068948,0.278804993,0.485477039,0.654328873,0.783152917,0.904973218,0.041968832,0.000336522,0.001088103,0.000131761,0,1.282269471,-0.004321517,-0.18909675,0.006907399,0.000235806,9.36E-05,0.000383033,0,-0.782640256,-0.219622314,-2.24341044,0.001447822,0.000528818,0.000167553,0.000205105,0,-2.427101553,-2.076026158,-2.150450632,0.006061,-3.60E-05,2.2304302,15.75850287,0.001927172,0.029156,0.168585526,0.033333333,0.003387445,0.005662908,0.009718897,0,0.269137192,0.030713368,0.05840325,0.020103412,0.051203824,1,-1.383387491,0.030369342,0.890996261,0.790779579,1.874825606,2.646000061,1.42425695
350840608_sector01_4_4_cleaned.lc,EW,0.0483755,1,2,0.41509434,28.13539342,0,0.63515625,0,0.898945653,0.243652122,0.409788644,0.560187084,0.731721103,0.89232713,0.039379084,0.00292566,0.002792503,0.000582931,0,-0.760262845,-0.752073439,-0.227674942,0.008732582,0.000412419,0.000700034,0.000362499,0,2.480444233,1.087730535,0.155003342,0.002266481,0.000141489,0.000480462,0.000286348,0,1.287697124,2.078518205,2.378518785,0.00458,7.96E-05,2.998323273,17.87037098,0.001650054,0.0251265,0.218696398,0.033333333,0.003405489,0.00504954,0.0053902,0,0.265351744,0.108473587,0.0502445,0.024632233,0.090753312,1,-1.176043887,0.029487079,0.869620358,0.866890447,1.843163316,2.534401725,1.388845253
38461331_sector01_4_1_cleaned.lc,EW,0.1804645,1,2,0.28079242,362.0884317,0.721496981,0.048522032,0,0.766282787,0.225594894,0.416956596,0.617316884,0.79487423,0.912704785,0.160898951,0.041543731,0.012614872,0.001599824,0,-1.172164135,0.350996684,1.142793743,0.016878463,0.003046355,0.004060596,0.003489696,0,1.211810578,1.642634017,-0.062088936,0.012405641,0.00326162,0.001222807,0.000940362,0,-0.975672824,0.883906368,-1.874142574,0.173492,7.98E-05,11.80439782,17.56926649,0.006803945,0.078101,0.227390181,0.1,0.017386276,0.019826187,0.003406249,0,0.256191362,0.051398229,0.213685,0.010676753,0.578242517,1,-1.105583317,0.119540329,0.875019408,0.873331157,1.654646476,2.147819484,1.323539294
